 Sample   Time     Commanded 1 Pos   Encoder 3 Pos 
   201    1.780            2000           -6445;
   202    1.789            2000           -6503;
   203    1.797            2000           -6560;
   204    1.806            2000           -6617;
   205    1.815            2000           -6675;
   206    1.824            2000           -6733;
   207    1.833            2000           -6792;
   208    1.842            2000           -6851;
   209    1.851            2000           -6909;
   210    1.859            2000           -6968;
   211    1.868            2000           -7028;
   212    1.877            2000           -7087;
   213    1.886            2000           -7147;
   214    1.895            2000           -7207;
   215    1.904            2000           -7268;
   216    1.913            2000           -7328;
   217    1.921            2000           -7389;
   218    1.930            2000           -7450;
   219    1.939            2000           -7511;
   220    1.948            2000           -7573;
   221    1.957            2000           -7635;
   222    1.966            2000           -7696;
   223    1.974            2000           -7759;
   224    1.983            2000           -7821;
   225    1.992            2000           -7884;
   226    2.001            2000           -7947;
   227    2.010            2000           -8011;
   228    2.019            2000           -8074;
   229    2.028            2000           -8138;
   230    2.036            2000           -8203;
   231    2.045            2000           -8267;
   232    2.054            2000           -8332;
   233    2.063            2000           -8398;
   234    2.072            2000           -8464;
   235    2.081            2000           -8530;
   236    2.090            2000           -8596;
   237    2.098            2000           -8663;
   238    2.107            2000           -8730;
   239    2.116            2000           -8797;
   240    2.125            2000           -8865;
   241    2.134            2000           -8933;
   242    2.143            2000           -9002;
   243    2.152            2000           -9071;
   244    2.160            2000           -9140;
   245    2.169            2000           -9210;
   246    2.178            2000           -9280;
   247    2.187            2000           -9350;
   248    2.196            2000           -9421;
   249    2.205            2000           -9492;
   250    2.214            2000           -9563;
   251    2.222            2000           -9634;
   252    2.231            2000           -9705;
   253    2.240            2000           -9778;
   254    2.249            2000           -9851;
   255    2.258            2000           -9924;
   256    2.267            2000           -9998;
   257    2.276            2000          -10072;
   258    2.284            2000          -10147;
   259    2.293            2000          -10222;
   260    2.302            2000          -10297;
   261    2.311            2000          -10373;
   262    2.320            2000          -10449;
   263    2.329            2000          -10526;
   264    2.338            2000          -10603;
   265    2.346            2000          -10680;
   266    2.355            2000          -10758;
   267    2.364            2000          -10837;
   268    2.373            2000          -10916;
   269    2.382            2000          -10995;
   270    2.391            2000          -11075;
   271    2.399            2000          -11156;
   272    2.408            2000          -11236;
   273    2.417            2000          -11317;
   274    2.426            2000          -11399;
   275    2.435            2000          -11480;
   276    2.444            2000          -11562;
   277    2.453            2000          -11644;
   278    2.461            2000          -11727;
   279    2.470            2000          -11810;
   280    2.479            2000          -11894;
   281    2.488            2000          -11978;
   282    2.497            2000          -12062;
   283    2.506            2000          -12146;
   284    2.515            2000          -12232;
   285    2.523            2000          -12317;
   286    2.532            2000          -12403;
   287    2.541            2000          -12489;
   288    2.550            2000          -12576;
   289    2.559            2000          -12664;
   290    2.568            2000          -12751;
   291    2.577            2000          -12840;
   292    2.585            2000          -12929;
   293    2.594            2000          -13018;
   294    2.603            2000          -13108;
   295    2.612            2000          -13198;
   296    2.621            2000          -13289;
   297    2.630            2000          -13380;
   298    2.639            2000          -13472;
   299    2.647            2000          -13564;
   300    2.656            2000          -13656;
   301    2.665            2000          -13749;
   302    2.674            2000          -13842;
   303    2.683            2000          -13936;
   304    2.692            2000          -14030;
   305    2.701            2000          -14124;
   306    2.709            2000          -14219;
   307    2.718            2000          -14314;
   308    2.727            2000          -14410;
   309    2.736            2000          -14506;
   310    2.745            2000          -14603;
   311    2.754            2000          -14700;
   312    2.763            2000          -14797;
   313    2.771            2000          -14895;
   314    2.780            2000          -14993;
   315    2.789            2000          -15092;
   316    2.798            2000          -15191;
   317    2.807            2000          -15290;
   318    2.816            2000          -15390;
   319    2.824            2000          -15490;
   320    2.833            2000          -15591;
   321    2.842            2000          -15692;
   322    2.851            2000          -15793;
   323    2.860            2000          -15895;
   324    2.869            2000          -15997;
   325    2.878            2000          -16100;
   326    2.886            2000          -16203;
   327    2.895            2000          -16305;
   328    2.904            2000          -16409;
   329    2.913            2000          -16512;
   330    2.922            2000          -16616;
   331    2.931            2000          -16720;
   332    2.940            2000          -16825;
   333    2.948            2000          -16929;
   334    2.957            2000          -17034;
   335    2.966            2000          -17140;
   336    2.975            2000          -17245;
   337    2.984            2000          -17351;
   338    2.993            2000          -17458;
   339    3.002            2000          -17564;
   340    3.010               0          -17671;
   341    3.019               0          -17778;
   342    3.028               0          -17884;
   343    3.037               0          -17990;
   344    3.046               0          -18095;
   345    3.055               0          -18200;
   346    3.064               0          -18304;
   347    3.072               0          -18408;
   348    3.081               0          -18512;
   349    3.090               0          -18615;
   350    3.099               0          -18718;
   351    3.108               0          -18820;
   352    3.117               0          -18921;
   353    3.126               0          -19023;
   354    3.134               0          -19123;
   355    3.143               0          -19224;
   356    3.152               0          -19324;
   357    3.161               0          -19423;
   358    3.170               0          -19522;
   359    3.179               0          -19621;
   360    3.188               0          -19719;
   361    3.196               0          -19817;
   362    3.205               0          -19914;
   363    3.214               0          -20011;
   364    3.223               0          -20107;
   365    3.232               0          -20203;
   366    3.241               0          -20298;
   367    3.249               0          -20392;
   368    3.258               0          -20486;
   369    3.267               0          -20579;
   370    3.276               0          -20672;
   371    3.285               0          -20766;
   372    3.294               0          -20859;
   373    3.303               0          -20952;
   374    3.311               0          -21043;
   375    3.320               0          -21134;
   376    3.329               0          -21225;
   377    3.338               0          -21315;
   378    3.347               0          -21406;
   379    3.356               0          -21496;
   380    3.365               0          -21585;
   381    3.373               0          -21673;
   382    3.382               0          -21762;
   383    3.391               0          -21850;
   384    3.400               0          -21938;
   385    3.409               0          -22025;
   386    3.418               0          -22112;
   387    3.427               0          -22198;
   388    3.435               0          -22284;
   389    3.444               0          -22370;
   390    3.453               0          -22455;
   391    3.462               0          -22540;
   392    3.471               0          -22624;
   393    3.480               0          -22708;
   394    3.489               0          -22791;
   395    3.497               0          -22874;
   396    3.506               0          -22957;
   397    3.515               0          -23039;
   398    3.524               0          -23121;
   399    3.533               0          -23202;
   400    3.542               0          -23283;
   401    3.551               0          -23364;
   402    3.559               0          -23444;
   403    3.568               0          -23524;
   404    3.577               0          -23604;
   405    3.586               0          -23683;
   406    3.595               0          -23762;
   407    3.604               0          -23840;
   408    3.613               0          -23919;
   409    3.621               0          -23997;
   410    3.630               0          -24074;
   411    3.639               0          -24151;
   412    3.648               0          -24228;
   413    3.657               0          -24304;
   414    3.666               0          -24380;
   415    3.674               0          -24455;
   416    3.683               0          -24530;
   417    3.692               0          -24605;
   418    3.701               0          -24679;
   419    3.710               0          -24753;
   420    3.719               0          -24827;
   421    3.728               0          -24900;
   422    3.736               0          -24973;
   423    3.745               0          -25045;
   424    3.754               0          -25118;
   425    3.763               0          -25190;
   426    3.772               0          -25261;
   427    3.781               0          -25333;
   428    3.790               0          -25404;
   429    3.798               0          -25475;
   430    3.807               0          -25546;
   431    3.816               0          -25615;
   432    3.825               0          -25684;
   433    3.834               0          -25754;
   434    3.843               0          -25824;
   435    3.852               0          -25894;
   436    3.860               0          -25963;
   437    3.869               0          -26032;
   438    3.878               0          -26100;
   439    3.887               0          -26169;
   440    3.896               0          -26237;
   441    3.905               0          -26304;
   442    3.914               0          -26372;
   443    3.922               0          -26439;
   444    3.931               0          -26506;
   445    3.940               0          -26572;
   446    3.949               0          -26639;
   447    3.958               0          -26705;
   448    3.967               0          -26770;
   449    3.976               0          -26836;
   450    3.984               0          -26901;
   451    3.993               0          -26966;
   452    4.002               0          -27031;
   453    4.011               0          -27096;
   454    4.020               0          -27160;
   455    4.029               0          -27224;
   456    4.038               0          -27288;
   457    4.046               0          -27351;
   458    4.055               0          -27414;
   459    4.064               0          -27477;
   460    4.073               0          -27540;
   461    4.082               0          -27603;
   462    4.091               0          -27665;
   463    4.099               0          -27728;
   464    4.108               0          -27790;
   465    4.117               0          -27852;
   466    4.126               0          -27914;
   467    4.135               0          -27975;
   468    4.144               0          -28037;
   469    4.153               0          -28098;
   470    4.161               0          -28159;
   471    4.170               0          -28219;
   472    4.179               0          -28280;
   473    4.188               0          -28340;
   474    4.197               0          -28399;
   475    4.206               0          -28459;
   476    4.215               0          -28518;
   477    4.223               0          -28577;
   478    4.232               0          -28636;
   479    4.241               0          -28695;
   480    4.250               0          -28753;
   481    4.259               0          -28812;
   482    4.268               0          -28870;
   483    4.277               0          -28928;
   484    4.285               0          -28985;
   485    4.294               0          -29043;
   486    4.303               0          -29100;
   487    4.312               0          -29157;
   488    4.321               0          -29214;
   489    4.330               0          -29270;
   490    4.339               0          -29327;
   491    4.347               0          -29383;
   492    4.356               0          -29439;
   493    4.365               0          -29495;
   494    4.374               0          -29551;
   495    4.383               0          -29607;
   496    4.392               0          -29662;
   497    4.401               0          -29718;
   498    4.409               0          -29773;
   499    4.418               0          -29827;
   500    4.427               0          -29882;
   501    4.436               0          -29936;
   502    4.445               0          -29989;
   503    4.454               0          -30043;
   504    4.463               0          -30096;
   505    4.471               0          -30149;
   506    4.480               0          -30201;
   507    4.489               0          -30253;
   508    4.498               0          -30305;
   509    4.507               0          -30357;
   510    4.516               0          -30408;
   511    4.524               0          -30460;
   512    4.533               0          -30511;
   513    4.542               0          -30561;
   514    4.551               0          -30612;
   515    4.560               0          -30662;
   516    4.569               0          -30712;
   517    4.578               0          -30761;
   518    4.586               0          -30811;
   519    4.595               0          -30860;
   520    4.604               0          -30909;
   521    4.613               0          -30958;
   522    4.622               0          -31006;
   523    4.631               0          -31055;
   524    4.640               0          -31103;
   525    4.648               0          -31151;
   526    4.657               0          -31199;
   527    4.666               0          -31246;
   528    4.675               0          -31293;
   529    4.684               0          -31340;
   530    4.693               0          -31387;
   531    4.702               0          -31433;
   532    4.710               0          -31479;
   533    4.719               0          -31525;
   534    4.728               0          -31571;
   535    4.737               0          -31616;
   536    4.746               0          -31661;
   537    4.755               0          -31706;
   538    4.764               0          -31750;
   539    4.772               0          -31794;
   540    4.781               0          -31838;
   541    4.790               0          -31881;
   542    4.799               0          -31924;
   543    4.808               0          -31967;
   544    4.817               0          -32010;
   545    4.826               0          -32052;
   546    4.834               0          -32094;
   547    4.843               0          -32135;
   548    4.852               0          -32176;
   549    4.861               0          -32217;
   550    4.870               0          -32258;
   551    4.879               0          -32298;
   552    4.888               0          -32338;
   553    4.896               0          -32378;
   554    4.905               0          -32417;
   555    4.914               0          -32456;
   556    4.923               0          -32494;
   557    4.932               0          -32532;
   558    4.941               0          -32570;
   559    4.949               0          -32608;
   560    4.958               0          -32645;
   561    4.967               0          -32682;
   562    4.976               0          -32719;
   563    4.985               0          -32755;
   564    4.994               0          -32791;
   565    5.003               0          -32827;
   566    5.011               0          -32862;
   567    5.020               0          -32897;
   568    5.029               0          -32932;
   569    5.038               0          -32966;
   570    5.047               0          -33000;
   571    5.056               0          -33034;
   572    5.065               0          -33068;
   573    5.073               0          -33101;
   574    5.082               0          -33134;
   575    5.091               0          -33166;
   576    5.100               0          -33199;
   577    5.109               0          -33230;
   578    5.118               0          -33262;
   579    5.127               0          -33293;
   580    5.135               0          -33324;
   581    5.144               0          -33354;
   582    5.153               0          -33384;
   583    5.162               0          -33413;
   584    5.171               0          -33443;
   585    5.180               0          -33471;
   586    5.189               0          -33500;
   587    5.197               0          -33527;
   588    5.206               0          -33555;
   589    5.215               0          -33582;
   590    5.224               0          -33608;
   591    5.233               0          -33635;
   592    5.242               0          -33660;
   593    5.251               0          -33686;
   594    5.259               0          -33711;
   595    5.268               0          -33736;
   596    5.277               0          -33760;
   597    5.286               0          -33784;
   598    5.295               0          -33807;
   599    5.304               0          -33831;
   600    5.313               0          -33853;
   601    5.321               0          -33875;
   602    5.330               0          -33897;
   603    5.339               0          -33919;
   604    5.348               0          -33940;
   605    5.357               0          -33961;
   606    5.366               0          -33981;
   607    5.374               0          -34002;
   608    5.383               0          -34021;
   609    5.392               0          -34040;
   610    5.401               0          -34060;
   611    5.410               0          -34078;
   612    5.419               0          -34096;
   613    5.428               0          -34114;
   614    5.436               0          -34131;
   615    5.445               0          -34148;
   616    5.454               0          -34165;
   617    5.463               0          -34182;
   618    5.472               0          -34198;
   619    5.481               0          -34213;
   620    5.490               0          -34229;
   621    5.498               0          -34244;
   622    5.507               0          -34258;
   623    5.516               0          -34273;
   624    5.525               0          -34287;
   625    5.534               0          -34300;
   626    5.543               0          -34314;
   627    5.552               0          -34327;
   628    5.560               0          -34339;
   629    5.569               0          -34352;
   630    5.578               0          -34363;
   631    5.587               0          -34375;
   632    5.596               0          -34386;
   633    5.605               0          -34396;
   634    5.614               0          -34407;
   635    5.622               0          -34416;
   636    5.631               0          -34425;
   637    5.640               0          -34434;
   638    5.649               0          -34442;
   639    5.658               0          -34450;
   640    5.667               0          -34456;
   641    5.676               0          -34463;
   642    5.684               0          -34469;
   643    5.693               0          -34474;
   644    5.702               0          -34479;
   645    5.711               0          -34484;
   646    5.720               0          -34487;
   647    5.729               0          -34491;
   648    5.738               0          -34493;
   649    5.746               0          -34496;
   650    5.755               0          -34498;
   651    5.764               0          -34499;
   652    5.773               0          -34500;
   653    5.782               0          -34501;
   654    5.791               0          -34501;
   655    5.799               0          -34501;
   656    5.808               0          -34501;
   657    5.817               0          -34500;
   658    5.826               0          -34498;
   659    5.835               0          -34496;
   660    5.844               0          -34493;
   661    5.853               0          -34491;
   662    5.861               0          -34488;
   663    5.870               0          -34484;
   664    5.879               0          -34480;
   665    5.888               0          -34476;
   666    5.897               0          -34471;
   667    5.906               0          -34466;
   668    5.915               0          -34461;
   669    5.923               0          -34455;
   670    5.932               0          -34449;
   671    5.941               0          -34442;
   672    5.950               0          -34436;
   673    5.959               0          -34429;
   674    5.968               0          -34421;
   675    5.977               0          -34413;
   676    5.985               0          -34405;
   677    5.994               0          -34397]
