 Sample   Time     Commanded 1 Pos   Encoder 3 Pos 
   541    4.790               0          -32083;
   542    4.799               0          -32126;
   543    4.808               0          -32170;
   544    4.817               0          -32213;
   545    4.826               0          -32255;
   546    4.834               0          -32298;
   547    4.843               0          -32340;
   548    4.852               0          -32381;
   549    4.861               0          -32422;
   550    4.870               0          -32463;
   551    4.879               0          -32504;
   552    4.888               0          -32544;
   553    4.896               0          -32583;
   554    4.905               0          -32623;
   555    4.914               0          -32662;
   556    4.923               0          -32700;
   557    4.932               0          -32738;
   558    4.941               0          -32776;
   559    4.949               0          -32814;
   560    4.958               0          -32851;
   561    4.967               0          -32888;
   562    4.976               0          -32924;
   563    4.985               0          -32960;
   564    4.994               0          -32996;
   565    5.003               0          -33031;
   566    5.011               0          -33066;
   567    5.020               0          -33101;
   568    5.029               0          -33136;
   569    5.038               0          -33170;
   570    5.047               0          -33203;
   571    5.056               0          -33237;
   572    5.065               0          -33270;
   573    5.073               0          -33302;
   574    5.082               0          -33335;
   575    5.091               0          -33367;
   576    5.100               0          -33398;
   577    5.109               0          -33429;
   578    5.118               0          -33460;
   579    5.127               0          -33490;
   580    5.135               0          -33521;
   581    5.144               0          -33550;
   582    5.153               0          -33579;
   583    5.162               0          -33608;
   584    5.171               0          -33636;
   585    5.180               0          -33663;
   586    5.189               0          -33690;
   587    5.197               0          -33717;
   588    5.206               0          -33743;
   589    5.215               0          -33769;
   590    5.224               0          -33795;
   591    5.233               0          -33820;
   592    5.242               0          -33844;
   593    5.251               0          -33868;
   594    5.259               0          -33892;
   595    5.268               0          -33915;
   596    5.277               0          -33938;
   597    5.286               0          -33960;
   598    5.295               0          -33982;
   599    5.304               0          -34004;
   600    5.313               0          -34025;
   601    5.321               0          -34046;
   602    5.330               0          -34066;
   603    5.339               0          -34086;
   604    5.348               0          -34105;
   605    5.357               0          -34124;
   606    5.366               0          -34143;
   607    5.374               0          -34161;
   608    5.383               0          -34178;
   609    5.392               0          -34196;
   610    5.401               0          -34213;
   611    5.410               0          -34229;
   612    5.419               0          -34245;
   613    5.428               0          -34261;
   614    5.436               0          -34276;
   615    5.445               0          -34290;
   616    5.454               0          -34305;
   617    5.463               0          -34318;
   618    5.472               0          -34332;
   619    5.481               0          -34345;
   620    5.490               0          -34358;
   621    5.498               0          -34370;
   622    5.507               0          -34382;
   623    5.516               0          -34394;
   624    5.525               0          -34405;
   625    5.534               0          -34416;
   626    5.543               0          -34427;
   627    5.552               0          -34437;
   628    5.560               0          -34447;
   629    5.569               0          -34456;
   630    5.578               0          -34465;
   631    5.587               0          -34474;
   632    5.596               0          -34482;
   633    5.605               0          -34489;
   634    5.614               0          -34496;
   635    5.622               0          -34502;
   636    5.631               0          -34509;
   637    5.640               0          -34514;
   638    5.649               0          -34519;
   639    5.658               0          -34523;
   640    5.667               0          -34527;
   641    5.676               0          -34530;
   642    5.684               0          -34533;
   643    5.693               0          -34534;
   644    5.702               0          -34536;
   645    5.711               0          -34537;
   646    5.720               0          -34538;
   647    5.729               0          -34538;
   648    5.738               0          -34538;
   649    5.746               0          -34538;
   650    5.755               0          -34537;
   651    5.764               0          -34535;
   652    5.773               0          -34532;
   653    5.782               0          -34530;
   654    5.791               0          -34526;
   655    5.799               0          -34523;
   656    5.808               0          -34519;
   657    5.817               0          -34514;
   658    5.826               0          -34509;
   659    5.835               0          -34504;
   660    5.844               0          -34498;
   661    5.853               0          -34492;
   662    5.861               0          -34486;
   663    5.870               0          -34479;
   664    5.879               0          -34472;
   665    5.888               0          -34464;
   666    5.897               0          -34456;
   667    5.906               0          -34447;
   668    5.915               0          -34439;
   669    5.923               0          -34430;
   670    5.932               0          -34420;
   671    5.941               0          -34410;
   672    5.950               0          -34399;
   673    5.959               0          -34389;
   674    5.968               0          -34378;
   675    5.977               0          -34366;
   676    5.985               0          -34355;
   677    5.994               0          -34342]
