 Sample   Time     Commanded 1 Pos   Encoder 3 Pos 
   310    2.745            2000            1601;
   311    2.754            2000            1595;
   312    2.763            2000            1590;
   313    2.771            2000            1585;
   314    2.780            2000            1580;
   315    2.789            2000            1576;
   316    2.798            2000            1572;
   317    2.807            2000            1569;
   318    2.816            2000            1565;
   319    2.824            2000            1563;
   320    2.833            2000            1560;
   321    2.842            2000            1558;
   322    2.851            2000            1557;
   323    2.860            2000            1555;
   324    2.869            2000            1554;
   325    2.878            2000            1554;
   326    2.886            2000            1553;
   327    2.895            2000            1553;
   328    2.904            2000            1553;
   329    2.913            2000            1553;
   330    2.922            2000            1555;
   331    2.931            2000            1557;
   332    2.940            2000            1559;
   333    2.948            2000            1561;
   334    2.957            2000            1563;
   335    2.966            2000            1566;
   336    2.975            2000            1569;
   337    2.984            2000            1572;
   338    2.993            2000            1576;
   339    3.002            2000            1580;
   340    3.010               0            1583;
   341    3.019               0            1585;
   342    3.028               0            1585;
   343    3.037               0            1582;
   344    3.046               0            1577;
   345    3.055               0            1570;
   346    3.064               0            1560;
   347    3.072               0            1549;
   348    3.081               0            1536;
   349    3.090               0            1520;
   350    3.099               0            1503;
   351    3.108               0            1483;
   352    3.117               0            1462;
   353    3.126               0            1439;
   354    3.134               0            1415;
   355    3.143               0            1388;
   356    3.152               0            1360;
   357    3.161               0            1331;
   358    3.170               0            1300;
   359    3.179               0            1267;
   360    3.188               0            1233;
   361    3.196               0            1197;
   362    3.205               0            1160;
   363    3.214               0            1121;
   364    3.223               0            1080;
   365    3.232               0            1038;
   366    3.241               0             995;
   367    3.249               0             950;
   368    3.258               0             905;
   369    3.267               0             858;
   370    3.276               0             810;
   371    3.285               0             761;
   372    3.294               0             711;
   373    3.303               0             660;
   374    3.311               0             609;
   375    3.320               0             557;
   376    3.329               0             505;
   377    3.338               0             453;
   378    3.347               0             400;
   379    3.356               0             348;
   380    3.365               0             295;
   381    3.373               0             242;
   382    3.382               0             190;
   383    3.391               0             138;
   384    3.400               0              86;
   385    3.409               0              34;
   386    3.418               0             -17;
   387    3.427               0             -67;
   388    3.435               0            -117;
   389    3.444               0            -166;
   390    3.453               0            -214;
   391    3.462               0            -261;
   392    3.471               0            -307;
   393    3.480               0            -353;
   394    3.489               0            -397;
