 Sample   Time     Commanded 1 Pos   Encoder 3 Pos 
   342   15.141               0            1788;
   343   15.185               0            1595;
   344   15.229               0            1384;
   345   15.273               0            1179;
   346   15.318               0             990;
   347   15.362               0             822;
   348   15.406               0             677;
   349   15.451               0             554;
   350   15.495               0             452;
   351   15.539               0             368;
   352   15.583               0             299;
   353   15.628               0             244;
   354   15.672               0             199;
   355   15.716               0             164;
   356   15.760               0             136;
   357   15.805               0             114;
   358   15.849               0              96;
   359   15.893               0              83;
   360   15.938               0              72;
   361   15.982               0              64;
   362   16.026               0              58;
   363   16.070               0              53;
   364   16.115               0              49;
   365   16.159               0              45;
   366   16.203               0              43;
   367   16.247               0              41;
   368   16.292               0              40;
   369   16.336               0              38;
   370   16.380               0              37;
   371   16.424               0              37;
   372   16.469               0              35;
   373   16.513               0              34;
   374   16.557               0              34;
   375   16.602               0              34;
   376   16.646               0              33;
   377   16.690               0              33;
   378   16.734               0              32;
   379   16.779               0              32;
   380   16.823               0              31;
   381   16.867               0              31;
   382   16.911               0              31;
   383   16.956               0              31;
   384   17.000               0              31;
   385   17.044               0              30;
   386   17.089               0              29;
   387   17.133               0              29;
   388   17.177               0              29;
   389   17.221               0              29;
   390   17.266               0              29;
   391   17.310               0              29;
   392   17.354               0              29;
   393   17.398               0              29;
   394   17.443               0              29;
   395   17.487               0              29;
   396   17.531               0              29;
   397   17.576               0              29;
   398   17.620               0              28;
   399   17.664               0              28;
   400   17.708               0              28;
   401   17.753               0              28;
   402   17.797               0              27;
   403   17.841               0              27;
   404   17.885               0              27;
   405   17.930               0              27]
